user_loc,fr_loc,scaled_sci,Migrants_from_fr
AT,SN,1631,368
AT,SR,759,22
AT,ST,880,2
AT,SV,604,74
AT,SZ,582,#N/A
AT,TD,757,13
AT,TG,1675,241
AT,TH,1346,6171
AT,TJ,3825,312
AT,TL,488,..
AT,TN,5487,4063
AT,TO,1135,7
AT,TR,16306,203550
AT,TT,1642,77
AT,TW,1192,#N/A
AT,TZ,1087,172
AT,UA,6137,9064
AT,UG,2777,301
AT,US,3386,12172
AT,UY,1936,310
AT,UZ,1789,830
AT,VC,2678,11
AT,VN,382,3682
AT,VU,800,7
AT,WS,557,4
AT,XK,129939,#N/A
AT,YT,599,#N/A
AT,ZA,1127,3074
AT,ZM,775,124
AT,ZW,1258,328
AT,NA,3877,201
AU,AE,14937,7476
AU,AG,4948,11
AU,AL,2835,3495
AU,AM,1496,1437
AU,AO,371,608
AU,AR,2174,16170
AU,AT,7257,21423
AU,AU,2177501,..
AU,AW,3364,44
AU,AZ,592,564
AU,BA,9422,43456
AU,BB,5260,464
AU,BD,2574,38888
AU,BE,5577,8229
AU,BF,270,22
AU,BG,2053,4181
AU,BH,8464,1736
AU,BI,6592,2256
AU,BJ,374,110
AU,BN,14481,3549
AU,BO,448,1106
AU,BR,2334,21734
AU,BS,4280,331
AU,BT,63407,4014
AU,BW,4754,1360
AU,BY,1367,2156
AU,BZ,1698,44
AU,CA,20223,56651
AU,CD,1129,3860
AU,CF,1548,..
AU,CG,624,1470
AU,CH,13070,16512
AU,CI,392,630
AU,CL,3867,32462
AU,CM,634,430
AU,CO,3818,16247
AU,CR,1552,552
AU,CV,910,..
AU,CW,3170,133
AU,CY,19319,23149
AU,CZ,3381,15031
AU,DE,7442,141186
AU,DJ,1926,177
AU,DK,9959,12188
AU,DO,538,187
AU,DZ,315,1636
AU,EC,722,2421
AU,EE,16910,3473
AU,EG,1341,47548
AU,ES,3985,18935
AU,ET,4181,12000
AU,FI,7843,10806
AU,FJ,150017,75575
AU,FR,5046,41001
AU,GA,477,11
AU,GB,35275,1351846
AU,GD,3812,133
AU,GE,791,641
AU,GF,1139,#N/A
AU,GH,2689,5562
AU,GM,3267,133
AU,GN,1652,884
AU,GP,2197,#N/A
AU,GQ,863,..
AU,GR,13425,132680
AU,GT,410,520
AU,GU,9415,110
AU,GW,319,..
AU,GY,1294,697
AU,HK,28014,100185
AU,HN,358,287
AU,HR,8558,73275
AU,HT,348,99
AU,HU,3380,24255
AU,ID,2158,88095
AU,IE,66332,105925
AU,IM,35718,364
AU,IN,3794,408880
AU,IS,10134,807
AU,IT,7678,220235
AU,JE,51606,#N/A
AU,JM,2241,1349
AU,JO,3172,6591
AU,JP,5941,55733
AU,KE,6698,18714
AU,KG,526,464
AU,KH,7734,37439
AU,KI,48957,685
AU,KM,289,..
AU,KR,6061,103160
AU,KW,6077,6403
AU,KY,35934,99
AU,KZ,571,1780
AU,LA,4818,12697
AU,LB,28171,100970
AU,LC,3445,33
AU,LK,34353,117550
AU,LR,13096,3539
AU,LS,366,133
AU,LT,2948,3583
AU,LU,8231,287
AU,LV,3061,5851
AU,LY,441,3240
AU,MA,609,2278
AU,MD,627,1283
AU,ME,7266,2123
AU,MG,446,331
AU,MK,30923,56264
AU,ML,389,55
AU,MM,2378,30316
AU,MN,10992,928
AU,MO,20667,3085
AU,MQ,1752,#N/A
AU,MR,317,44
AU,MT,50735,51608
AU,MU,31783,30172
AU,MV,11517,564
AU,MW,2501,1327
AU,MX,643,5176
AU,MY,19004,164534
AU,MZ,759,1072
AU,NC,19261,1968
AU,NE,455,11
AU,NG,1609,6691
AU,NI,467,918
AU,NL,10661,95782
AU,NO,10746,5452
AU,NP,38993,34464
AU,NZ,259471,673378
AU,OM,5573,1614
AU,PA,1268,320
AU,PE,1177,11380
AU,PF,10054,575
AU,PG,40300,..
AU,PH,10012,233108
AU,PK,3616,46077
AU,PL,2046,62767
AU,PR,1353,177
AU,PS,1492,#N/A
AU,PT,5627,21014
AU,PY,738,520
AU,QA,11584,994
AU,RE,3076,#N/A
AU,RO,1891,18880
AU,RS,7933,39805
AU,RW,3358,884
AU,SA,3202,15838
AU,SB,52885,2466
AU,SC,30829,3296
AU,SE,12054,13194
AU,SG,46236,71106
AU,SI,6722,8992
AU,SK,2972,6989
AU,SL,11117,4092
AU,SN,462,453
AU,SR,1249,165
AU,ST,442,..
AU,SV,1090,12255
AU,SZ,1692,#N/A
AU,TD,741,33
AU,TG,773,364
AU,TH,5322,63652
AU,TJ,663,143
AU,TL,39748,11757
AU,TN,759,707
AU,TO,401646,12354
AU,TR,1504,45082
AU,TT,3178,2012
AU,TW,8413,#N/A
AU,TZ,1478,4623
AU,UA,855,18061
AU,UG,5573,3561
AU,US,7814,116001
AU,UY,3316,11679
AU,UZ,649,1703
AU,VC,3460,11
AU,VN,4373,238307
AU,VU,92928,1648
AU,WS,219731,27408
AU,XK,2391,#N/A
AU,YT,580,#N/A
AU,ZA,5194,192251
AU,ZM,2887,7465
AU,ZW,17108,40724
AU,NA,3354,1460
AW,AE,4069,..
AW,AG,176064,..
AW,AL,897,..
AW,AM,399,..
AW,AO,1420,..
AW,AR,7495,..
AW,AT,3761,..
AW,AU,3364,..
AW,AW,475661706,..
AW,AZ,453,..
AW,BA,777,..
AW,BB,65479,..
AW,BD,389,..
AW,BE,19141,..
AW,BF,1015,..
AW,BG,2275,..
AW,BH,5107,..
AW,BI,842,..
AW,BJ,3035,..
AW,BN,2349,..
AW,BO,3155,..
AW,BR,2561,..
AW,BS,70646,..
AW,BT,346,..
AW,BW,681,..
AW,BY,860,..
AW,BZ,18500,..
AW,CA,11743,..
AW,CD,917,..
AW,CF,1176,..
AW,CG,1598,..
AW,CH,9887,..
AW,CI,1278,..
AW,CL,35761,..
AW,CM,1458,..
AW,CO,133423,9827
AW,CR,26312,..
AW,CV,2781,..
AW,CW,20776860,2471
AW,CY,2765,..
AW,CZ,1606,..
AW,DE,3820,..
AW,DJ,624,..
AW,DK,2256,..
AW,DO,241894,4355
AW,DZ,772,..
AW,EC,34333,..
AW,EE,1352,..
AW,EG,709,..
AW,ES,21193,..
AW,ET,347,..
AW,FI,1707,..
AW,FJ,7027,..
AW,FR,3093,..
AW,GA,1422,..
AW,GB,5388,..
AW,GD,326805,259
AW,GE,532,..
AW,GF,131681,#N/A
AW,GH,2712,..
AW,GM,5266,..
AW,GN,1126,..
AW,GP,156073,#N/A
AW,GQ,4903,..
AW,GR,2195,..
AW,GT,3612,..
AW,GU,7444,..
AW,GW,1228,..
AW,GY,129843,290
AW,HK,2782,..
AW,HN,4894,..
AW,HR,1485,..
AW,HT,150597,1642
AW,HU,1432,..
AW,ID,469,..
AW,IE,3437,..
AW,IM,2219,..
AW,IN,545,332
AW,IS,5843,..
AW,IT,4191,..
AW,JE,5617,#N/A
AW,JM,129797,750
AW,JO,960,..
AW,JP,997,..
AW,KE,1209,..
AW,KG,173,..
AW,KH,409,..
AW,KI,507,..
AW,KM,809,..
AW,KR,430,..
AW,KW,2813,..
AW,KY,185538,..
AW,KZ,284,..
AW,LA,208,..
AW,LB,6654,..
AW,LC,112122,..
AW,LK,671,..
AW,LR,3162,..
AW,LS,710,..
AW,LT,1115,..
AW,LU,7082,..
AW,LV,3705,..
AW,LY,340,..
AW,MA,1913,..
AW,MD,912,..
AW,ME,7133,..
AW,MG,766,..
AW,MK,4398,..
AW,ML,982,..
AW,MM,129,..
AW,MN,574,..
AW,MO,3576,..
AW,MQ,51978,#N/A
AW,MR,653,..
AW,MT,12879,..
AW,MU,4698,..
AW,MV,2639,..
AW,MW,908,..
AW,MX,3517,..
AW,MY,694,..
AW,MZ,848,..
AW,NC,1503,..
AW,NE,1070,..
AW,NG,1510,..
AW,NI,5052,107
AW,NL,689851,4615
AW,NO,3599,..
AW,NP,387,..
AW,NZ,2949,..
AW,OM,1512,..
AW,PA,70665,..
AW,PE,29577,1141
AW,PF,3230,..
AW,PG,3206,..
AW,PH,5580,1010
AW,PK,709,..
AW,PL,814,..
AW,PR,44897,..
AW,PS,1116,#N/A
AW,PT,7117,165
AW,PY,5521,..
AW,QA,4649,..
AW,RE,2927,#N/A
AW,RO,1444,..
AW,RS,2374,..
AW,RW,682,..
AW,SA,1978,..
AW,SB,951,..
AW,SC,5221,..
AW,SE,4604,..
AW,SG,2750,..
AW,SI,3436,..
AW,SK,1800,..
AW,SL,3402,..
AW,SN,1327,..
AW,SR,1159745,1345
AW,ST,1498,..
AW,SV,4412,..
AW,SZ,971,#N/A
AW,TD,747,..
AW,TG,1660,..
AW,TH,294,..
AW,TJ,396,..
AW,TL,1359,..
AW,TN,1120,..
AW,TO,3412,..
AW,TR,588,10
AW,TT,104579,..
AW,TW,570,#N/A
AW,TZ,834,..
AW,UA,489,..
AW,UG,1912,..
AW,US,14665,616
AW,UY,7945,..
AW,UZ,242,..
AW,VC,100198,113
AW,VN,152,..
AW,VU,2676,..
AW,WS,1493,..
AW,XK,916,#N/A
AW,YT,1385,#N/A
AW,ZA,1091,..
AW,ZM,861,..
AW,ZW,601,..
AW,NA,5546,..
AZ,AE,3983,..
AZ,AG,437,..
AZ,AL,1630,..
AZ,AM,185239,145693
AZ,AO,1210,..
AZ,AR,332,..
AZ,AT,3234,..
AZ,AU,592,..
AZ,AW,453,..
AZ,AZ,9228981,..
AZ,BA,1303,..
AZ,BB,437,..
AZ,BD,1209,..
AZ,BE,1724,..
AZ,BF,1255,..
AZ,BG,3617,..
AZ,BH,2302,..
AZ,BI,926,..
AZ,BJ,2827,..
AZ,BN,1095,..
AZ,BO,287,..
AZ,BR,377,..
AZ,BS,439,..
AZ,BT,493,..
AZ,BW,893,..
AZ,BY,24477,450
AZ,BZ,330,..
AZ,CA,1396,..
AZ,CD,919,..
AZ,CF,833,..
AZ,CG,1274,..
AZ,CH,3272,..
AZ,CI,1445,..
AZ,CL,271,..
AZ,CM,1297,..
AZ,CO,384,..
AZ,CR,384,..
AZ,CV,429,..
AZ,CW,476,..
AZ,CY,13429,..
AZ,CZ,3010,..
AZ,DE,5812,279
AZ,DJ,1011,..
AZ,DK,1015,..
AZ,DO,832,..
AZ,DZ,951,..
AZ,EC,337,..
AZ,EE,10025,476
AZ,EG,908,..
AZ,ES,875,..
AZ,ET,711,..
AZ,FI,1367,..
AZ,FJ,257,..
AZ,FR,1290,..
AZ,GA,857,..
AZ,GB,1351,..
AZ,GD,391,..
AZ,GE,77025,50173
AZ,GF,361,#N/A
AZ,GH,2722,..
AZ,GM,3248,..
AZ,GN,1249,..
AZ,GP,215,#N/A
AZ,GQ,1997,..
AZ,GR,1802,..
AZ,GT,249,..
AZ,GU,307,..
AZ,GW,997,..
AZ,GY,472,..
AZ,HK,392,..
AZ,HN,461,..
AZ,HR,1156,..
AZ,HT,789,..
AZ,HU,3127,..
AZ,ID,570,..
AZ,IE,925,..
AZ,IM,332,..
AZ,IN,328,..
AZ,IS,2073,..
AZ,IT,1358,..
AZ,JE,423,#N/A
AZ,JM,619,..
AZ,JO,1253,..
AZ,JP,352,..
AZ,KE,1399,..
AZ,KG,22252,2507
AZ,KH,406,..
AZ,KI,275,..
AZ,KM,419,..
AZ,KR,569,..
AZ,KW,1830,..
AZ,KY,1037,..
AZ,KZ,27465,3552
AZ,LA,313,..
AZ,LB,1967,..
AZ,LC,425,..
AZ,LK,2420,..
AZ,LR,2755,..
AZ,LS,767,..
AZ,LT,5174,..
AZ,LU,9339,..
AZ,LV,9018,..
AZ,LY,795,..
AZ,MA,1163,..
AZ,MD,8428,277
AZ,ME,10704,..
AZ,MG,1156,..
AZ,MK,2919,..
AZ,ML,1167,..
AZ,MM,153,..
AZ,MN,1705,..
AZ,MO,395,..
AZ,MQ,225,#N/A
AZ,MR,825,..
AZ,MT,3313,..
AZ,MU,911,..
AZ,MV,2378,..
AZ,MW,481,..
AZ,MX,294,..
AZ,MY,515,..
AZ,MZ,1189,..
AZ,NC,228,..
AZ,NE,1217,..
AZ,NG,1653,..
AZ,NI,450,..
AZ,NL,2677,..
AZ,NO,1819,..
AZ,NP,459,..
AZ,NZ,405,..
AZ,OM,2435,..
AZ,PA,433,..
AZ,PE,317,..
AZ,PF,185,..
AZ,PG,466,..
AZ,PH,672,..
AZ,PK,2486,..
AZ,PL,2366,..
AZ,PR,229,..
AZ,PS,1104,#N/A
AZ,PT,784,..
AZ,PY,656,..
AZ,QA,2880,..
AZ,RE,184,#N/A
AZ,RO,1308,..
AZ,RS,1787,..
AZ,RW,1092,..
AZ,SA,1715,..
AZ,SB,328,..
AZ,SC,2599,..
AZ,SE,4173,..
AZ,SG,853,..
AZ,SI,1269,..
AZ,SK,1029,..
AZ,SL,3515,..
AZ,SN,855,..
AZ,SR,580,..
AZ,ST,2023,..
AZ,SV,291,..
AZ,SZ,1205,#N/A
AZ,TD,1499,..
AZ,TG,2020,..
AZ,TH,274,..
AZ,TJ,31941,244
AZ,TL,341,..
AZ,TN,1089,..
AZ,TO,404,..
AZ,TR,30534,2080
AZ,TT,853,..
AZ,TW,182,#N/A
AZ,TZ,1373,..
AZ,UA,20683,2763
AZ,UG,1769,..
AZ,US,792,..
AZ,UY,366,..
AZ,UZ,30646,16707
AZ,VC,358,..
AZ,VN,205,..
AZ,VU,163,..
AZ,WS,359,..
AZ,XK,1907,#N/A
AZ,YT,187,#N/A
AZ,ZA,432,..
AZ,ZM,1200,..
AZ,ZW,507,..
AZ,NA,940,..
BA,AE,6483,..
BA,AG,698,..
BA,AL,17746,..
BA,AM,978,..
BA,AO,542,..
BA,AR,580,..
BA,AT,349696,201
BA,AU,9422,..
BA,AW,777,..
BA,AZ,1303,..
BA,BA,29153288,..
BA,BB,742,..
BA,BD,787,..
BA,BE,11839,..
BA,BF,517,..
BA,BG,9206,..
BA,BH,3124,..
BA,BI,420,..
BA,BJ,2071,..
BA,BN,680,..
BA,BO,317,..
BA,BR,397,..
BA,BS,743,..
BA,BT,185,..
BA,BW,370,..
BA,BY,2839,..
BA,BZ,400,..
BA,CA,6369,..
BA,CD,349,..
BA,CF,2945,..
BA,CG,686,..
BA,CH,110805,..
BA,CI,677,..
BA,CL,558,..
BA,CM,767,..
BA,CO,387,..
BA,CR,547,..
BA,CV,386,..
BA,CW,876,..
BA,CY,6037,..
BA,CZ,8668,..
BA,DE,108540,532
BA,DJ,1012,..
BA,DK,22217,..
BA,DO,946,..
BA,DZ,1874,..
BA,EC,352,..
BA,EE,1871,..
BA,EG,981,..
BA,ES,2445,..
BA,ET,370,..
BA,FI,8087,..
BA,FJ,402,..
BA,FR,5520,167
BA,GA,555,..
BA,GB,2602,..
BA,GD,805,..
BA,GE,1628,..
BA,GF,495,#N/A
BA,GH,1093,..
BA,GM,2388,..
BA,GN,584,..
BA,GP,384,#N/A
BA,GQ,2082,..
BA,GR,10976,..
BA,GT,235,..
BA,GU,539,..
BA,GW,977,..
BA,GY,495,..
BA,HK,483,..
BA,HN,399,..
BA,HR,977167,12287
BA,HT,423,..
BA,HU,6024,153
BA,ID,362,..
BA,IE,12226,..
BA,IM,1082,..
BA,IN,183,..
BA,IS,21792,..
BA,IT,12377,111
BA,JE,1204,#N/A
BA,JM,1001,..
BA,JO,2059,..
BA,JP,273,..
BA,KE,712,..
BA,KG,794,..
BA,KH,166,..
BA,KI,293,..
BA,KM,477,..
BA,KR,236,..
BA,KW,2708,..
BA,KY,3461,..
BA,KZ,650,..
BA,LA,181,..
BA,LB,1610,..
BA,LC,1954,..
BA,LK,404,..
BA,LR,942,..
BA,LS,197,..
BA,LT,2040,..
BA,LU,111414,..
BA,LV,2448,..
BA,LY,2252,..
BA,MA,5432,..
BA,MD,1803,..
BA,ME,1312094,4229
BA,MG,652,..
BA,MK,202006,2961
BA,ML,658,..
BA,MM,76,..
BA,MN,480,..
BA,MO,402,..
BA,MQ,373,#N/A
BA,MR,526,..
BA,MT,49224,..
BA,MU,1270,..
BA,MV,1386,..
BA,MW,260,..
BA,MX,317,..
BA,MY,642,..
BA,MZ,464,..
BA,NC,516,..
BA,NE,581,..
BA,NG,609,..
BA,NI,390,..
BA,NL,16004,..
BA,NO,27269,..
BA,NP,221,..
BA,NZ,1431,..
BA,OM,2668,..
BA,PA,457,..
BA,PE,341,..
BA,PF,429,..
BA,PG,220,..
BA,PH,455,..
BA,PK,5061,..
BA,PL,1760,..
BA,PR,550,..
BA,PS,1940,#N/A
BA,PT,1799,..
BA,PY,573,..
BA,QA,7387,..
BA,RE,418,#N/A
BA,RO,4052,390
BA,RS,952330,9831
BA,RW,682,..
BA,SA,2754,..
BA,SB,626,..
BA,SC,855,..
BA,SE,59077,..
BA,SG,654,..
BA,SI,1392270,1886
BA,SK,13075,3259
BA,SL,1333,..
BA,SN,574,..
BA,SR,469,..
BA,ST,486,..
BA,SV,290,..
BA,SZ,452,#N/A
BA,TD,638,..
BA,TG,1099,..
BA,TH,196,..
BA,TJ,1385,..
BA,TL,325,..
BA,TN,2199,..
BA,TO,337,..
BA,TR,4329,..
BA,TT,795,..
BA,TW,183,#N/A
BA,TZ,486,..
BA,UA,1684,..
BA,UG,933,..
BA,US,3942,..
BA,UY,638,..
BA,UZ,744,..
BA,VC,942,..
BA,VN,99,..
BA,VU,131,..
BA,WS,262,..
BA,XK,91643,#N/A
BA,YT,282,#N/A
BA,ZA,376,..
BA,ZM,535,..
BA,ZW,351,..
BA,NA,2949,..
BB,AE,4221,..
BB,AG,3117377,195
BB,AL,848,..
BB,AM,248,..
BB,AO,2709,..
BB,AR,719,..
BB,AT,2568,..
BB,AU,5260,24
BB,AW,65479,..
BB,AZ,437,..
BB,BA,742,..
BB,BB,336273862,..
BB,BD,511,..
BB,BE,2713,..
BB,BF,1522,..
BB,BG,926,..
BB,BH,4432,..
BB,BI,1500,..
BB,BJ,2799,..
BB,BN,1398,..
BB,BO,559,..
BB,BR,771,..
BB,BS,628297,49
BB,BT,401,..
BB,BW,6409,..
BB,BY,852,..
BB,BZ,147773,22
BB,CA,82171,692
BB,CD,2053,..
BB,CF,2483,..
BB,CG,3892,..
BB,CH,6890,..
BB,CI,2446,..
BB,CL,1313,..
BB,CM,2918,..
BB,CO,1497,..
BB,CR,3248,..
BB,CV,3930,..
BB,CW,104258,..
BB,CY,3253,..
BB,CZ,809,..
BB,DE,2854,..
BB,DJ,1023,..
BB,DK,3932,..
BB,DO,8090,..
BB,DZ,430,..
BB,EC,878,..
BB,EE,1347,..
BB,EG,413,..
BB,ES,2109,..
BB,ET,1120,..
BB,FI,2175,..
BB,FJ,10754,..
BB,FR,2182,..
BB,GA,2931,..
BB,GB,38557,2522
BB,GD,4173112,391
BB,GE,590,..
BB,GF,169454,#N/A
BB,GH,10277,..
BB,GM,8573,..
BB,GN,1944,..
BB,GP,87439,#N/A
BB,GQ,3675,..
BB,GR,1806,..
BB,GT,826,..
BB,GU,3402,..
BB,GW,4413,..
BB,GY,3691841,6629
BB,HK,1648,..
BB,HN,2516,..
BB,HR,1838,..
BB,HT,45713,33
BB,HU,1311,..
BB,ID,429,..
BB,IE,9985,..
BB,IM,31033,..
BB,IN,554,465
BB,IS,2608,..
BB,IT,2076,..
BB,JE,93407,#N/A
BB,JM,1174852,999
BB,JO,633,..
BB,JP,955,..
BB,KE,6189,..
BB,KG,229,..
BB,KH,265,..
BB,KI,20568,..
BB,KM,1494,..
BB,KR,413,..
BB,KW,1346,..
BB,KY,1455949,..
BB,KZ,242,..
BB,LA,134,..
BB,LB,1365,..
BB,LC,4763211,2188
BB,LK,1776,..
BB,LR,19954,..
BB,LS,2326,..
BB,LT,629,..
BB,LU,7990,..
BB,LV,847,..
BB,LY,350,..
BB,MA,643,..
BB,MD,769,..
BB,ME,3443,..
BB,MG,1432,..
BB,MK,1349,..
BB,ML,2245,..
BB,MM,121,..
BB,MN,355,..
BB,MO,1891,..
BB,MQ,109502,#N/A
BB,MR,1870,..
BB,MT,6871,..
BB,MU,6478,..
BB,MV,5199,..
BB,MW,2430,..
BB,MX,565,..
BB,MY,726,..
BB,MZ,1972,..
BB,NC,921,..
BB,NE,1820,..
BB,NG,5954,..
BB,NI,1647,..
BB,NL,5174,..
BB,NO,3502,..
BB,NP,503,..
BB,NZ,7119,..
BB,OM,1638,..
BB,PA,8992,..
BB,PE,637,..
BB,PF,6361,..
BB,PG,1568,..
BB,PH,1133,..
BB,PK,832,..
BB,PL,539,..
BB,PR,4869,..
BB,PS,978,#N/A
BB,PT,1698,..
BB,PY,917,..
BB,QA,2452,..
BB,RE,1227,#N/A
BB,RO,1216,..
BB,RS,2023,..
BB,RW,1672,..
BB,SA,700,..
BB,SB,2845,..
BB,SC,34743,..
BB,SE,5632,..
BB,SG,2678,..
BB,SI,1993,..
BB,SK,919,..
BB,SL,11179,..
BB,SN,3133,..
BB,SR,358812,47
BB,ST,3304,..
BB,SV,712,..
BB,SZ,3577,#N/A
BB,TD,1505,..
BB,TG,4039,..
BB,TH,286,..
BB,TJ,302,..
BB,TL,658,..
BB,TN,612,..
BB,TO,5616,..
BB,TR,564,..
BB,TT,1151669,1497
BB,TW,508,#N/A
BB,TZ,3950,..
BB,UA,452,..
BB,UG,5657,..
BB,US,27869,1039
BB,UY,1108,..
BB,UZ,202,..
BB,VC,11032429,3130
BB,VN,162,..
BB,VU,4279,..
BB,WS,3146,..
BB,XK,893,#N/A
BB,YT,3118,#N/A
BB,ZA,3036,..
BB,ZM,4204,..
BB,ZW,4094,..
BB,NA,13198,..
BD,AE,87354,..
BD,AG,795,..
BD,AL,640,..
BD,AM,286,..
BD,AO,2491,..
BD,AR,343,..
BD,AT,772,..
BD,AU,2574,..
BD,AW,389,..
BD,AZ,1209,..
BD,BA,787,..
BD,BB,511,..
BD,BD,1418274,..
BD,BE,432,..
BD,BF,1416,..
BD,BG,357,..
BD,BH,209855,30877
BD,BI,2072,..
BD,BJ,2578,..
BD,BN,84225,..
BD,BO,550,..
BD,BR,497,15274
BD,BS,516,..
BD,BT,5223,..
BD,BW,1782,..
BD,BY,806,..
BD,BZ,1663,..
BD,CA,2254,..
BD,CD,2113,..
BD,CF,10058,..
BD,CG,1590,..
BD,CH,668,..
BD,CI,1432,..
BD,CL,229,..
BD,CM,1432,..
BD,CO,583,..
BD,CR,552,..
BD,CV,540,..
BD,CW,371,..
BD,CY,15880,..
BD,CZ,294,..
BD,DE,798,..
BD,DJ,2698,..
BD,DK,639,..
BD,DO,1091,..
BD,DZ,1581,..
BD,EC,569,..
BD,EE,904,..
BD,EG,2117,..
BD,ES,824,..
BD,ET,1701,..
BD,FI,1095,..
BD,FJ,3397,..
BD,FR,1808,..
BD,GA,1126,..
BD,GB,3070,34266
BD,GD,663,..
BD,GE,557,..
BD,GF,593,#N/A
BD,GH,3027,..
BD,GM,2573,..
BD,GN,1750,..
BD,GP,239,#N/A
BD,GQ,2141,..
BD,GR,9113,..
BD,GT,610,..
BD,GU,919,..
BD,GW,1394,..
BD,GY,1669,..
BD,HK,1154,..
BD,HN,1059,..
BD,HR,302,..
BD,HT,1648,..
BD,HU,246,..
BD,ID,2563,156500
BD,IE,1147,..
BD,IM,426,..
BD,IN,6668,35250
BD,IS,232,..
BD,IT,4439,..
BD,JE,628,#N/A
BD,JM,1191,..
BD,JO,4558,..
BD,JP,1103,14090
BD,KE,2917,..
BD,KG,963,..
BD,KH,2405,20109
BD,KI,3062,..
BD,KM,1076,..
BD,KR,2065,..
BD,KW,104385,..
BD,KY,887,..
BD,KZ,588,..
BD,LA,1503,90253
BD,LB,16551,..
BD,LC,602,..
BD,LK,5389,..
BD,LR,3814,..
BD,LS,1821,..
BD,LT,279,..
BD,LU,564,..
BD,LV,316,..
BD,LY,7211,..
BD,MA,2266,..
BD,MD,350,..
BD,ME,512,..
BD,MG,2312,..
BD,MK,426,..
BD,ML,2475,..
BD,MM,1559,239742
BD,MN,658,..
BD,MO,803,..
BD,MQ,182,#N/A
BD,MR,2331,..
BD,MT,5926,..
BD,MU,40058,..
BD,MV,332096,..
BD,MW,1939,..
BD,MX,462,..
BD,MY,48318,208406
BD,MZ,3147,..
BD,NC,132,..
BD,NE,2326,..
BD,NG,1838,..
BD,NI,1104,..
BD,NL,409,..
BD,NO,444,14651
BD,NP,5420,39988
BD,NZ,1007,..
BD,OM,333401,..
BD,PA,708,..
BD,PE,530,..
BD,PF,243,..
BD,PG,3809,..
BD,PH,2370,..
BD,PK,13984,..
BD,PL,327,..
BD,PR,216,..
BD,PS,1227,#N/A
BD,PT,2514,..
BD,PY,1069,..
BD,QA,212333,..
BD,RE,234,#N/A
BD,RO,584,..
BD,RS,615,..
BD,RW,3366,..
BD,SA,138032,..
BD,SB,4628,..
BD,SC,27986,..
BD,SE,1518,..
BD,SG,55157,9811
BD,SI,300,..
BD,SK,195,..
BD,SL,3921,..
BD,SN,1077,..
BD,SR,1008,..
BD,ST,1059,..
BD,SV,620,..
BD,SZ,3391,#N/A
BD,TD,2751,..
BD,TG,2177,..
BD,TH,698,10799
BD,TJ,1777,..
BD,TL,2538,..
BD,TN,1244,..
BD,TO,1525,..
BD,TR,1026,..
BD,TT,1096,..
BD,TW,313,#N/A
BD,TZ,3492,..
BD,UA,506,..
BD,UG,3472,..
BD,US,1010,47103
BD,UY,314,..
BD,UZ,1041,..
BD,VC,755,..
BD,VN,531,28176
BD,VU,1207,..
BD,WS,1339,..
BD,XK,520,#N/A
BD,YT,619,#N/A
BD,ZA,2885,..
BD,ZM,2477,..
BD,ZW,1126,..
BD,NA,1729,..
BE,AE,4911,..
BE,AG,3342,..
BE,AL,23540,4389
BE,AM,10829,5822
BE,AO,6243,2747
BE,AR,1435,531
BE,AT,16639,2878
BE,AU,5577,803
BE,AW,19141,..
BE,AZ,1724,756
BE,BA,11839,1929
BE,BB,2713,6
BE,BD,432,1074
BE,BE,5666456,..
BE,BF,6589,591
BE,BG,34746,14850
BE,BH,2371,2
BE,BI,27430,2016
BE,BJ,6410,576
BE,BN,1021,..
BE,BO,1123,339
BE,BR,2206,5901
BE,BS,1785,2
BE,BT,1620,114
BE,BW,1069,11
BE,BY,4197,1597
BE,BZ,1231,..
BE,CA,7290,3141
BE,CD,25188,20359
BE,CF,17773,120
BE,CG,15056,750
BE,CH,33858,2360
BE,CI,8437,2244
BE,CL,1834,1088
BE,CM,27351,8277
BE,CO,1513,1629
BE,CR,2261,115
BE,CV,28739,183
BE,CW,27847,..
BE,CY,13406,351
BE,CZ,6266,2947
BE,DE,16091,44451
BE,DJ,29517,497
BE,DK,10912,3389
BE,DO,3628,745
BE,DZ,3216,10130
BE,EC,2203,2954
BE,EE,10986,787
BE,EG,1315,1392
BE,ES,14775,51005
BE,ET,3640,835
BE,FI,9131,3406
BE,FJ,832,8
BE,FR,48220,158122
BE,GA,12053,328
BE,GB,10617,28234
BE,GD,1832,..
BE,GE,5691,1887
BE,GF,22249,#N/A
BE,GH,7522,3540
BE,GM,19167,232
BE,GN,53810,4598
BE,GP,24193,#N/A
BE,GQ,11154,20
BE,GR,19513,16685
BE,GT,613,147
BE,GU,1657,..
BE,GW,12936,53
BE,GY,1519,19
BE,HK,2464,..
BE,HN,716,66
BE,HR,9658,910
BE,HT,2162,277
BE,HU,9182,4252
BE,ID,396,1391
BE,IE,13242,4087
BE,IM,6245,..
BE,IN,403,7811
BE,IS,18716,215
BE,IT,16974,186116
BE,JE,8905,#N/A
BE,JM,2928,129
BE,JO,2421,386
BE,JP,1464,5121
BE,KE,2373,559
BE,KG,1128,1279
BE,KH,781,260
BE,KI,741,..
BE,KM,1885,..
BE,KR,916,790
BE,KW,1780,10
BE,KY,4838,..
BE,KZ,973,2365
BE,LA,810,131
BE,LB,12182,2074
BE,LC,2041,..
BE,LK,1200,705
BE,LR,8761,430
BE,LS,456,12
BE,LT,8433,1592
BE,LU,283125,4975
BE,LV,10326,1079
BE,LY,1439,192
