user_loc	fr_loc	scaled_sci
SB	FI	1182
SB	FJ	2638020
SB	FR	393
SB	GA	5821
SB	GB	2813
SB	GD	5329
SB	GE	254
SB	GF	2221
SB	GH	10815
SB	GM	4772
SB	GN	3160
SB	GP	838
SB	GQ	4283
SB	GR	421
SB	GT	341
SB	GU	17121
SB	GW	5565
SB	GY	25166
SB	HK	2471
SB	HN	788
SB	HR	936
SB	HT	4677
SB	HU	151
SB	ID	8699
SB	IE	836
SB	IM	60165
SB	IN	940
SB	IS	485
SB	IT	465
SB	JE	383
SB	JM	5388
SB	JO	666
SB	JP	1482
SB	KE	5783
SB	KG	600
SB	KH	766
SB	KI	5611626
SB	KM	93030
SB	KR	843
SB	KW	2728
SB	KY	11246
SB	KZ	393
SB	LA	754
SB	LB	624
SB	LC	13447
SB	LK	7204
SB	LR	13661
SB	LS	2136
SB	LT	123
SB	LU	489
SB	LV	218
SB	LY	631
SB	MA	1212
SB	MD	174
SB	ME	290
SB	MG	8354
SB	MK	623
SB	ML	3389
SB	MM	906
SB	MN	577
SB	MO	4737
SB	MQ	779
SB	MR	1824
SB	MT	1394
SB	MU	219621
SB	MV	7030
SB	MW	3124
SB	MX	294
SB	MY	22058
SB	MZ	20687
SB	NC	62117
SB	NE	6800
SB	NG	3469
SB	NI	857
SB	NL	809
SB	NO	619
SB	NP	784
SB	NZ	128160
SB	OM	2139
SB	PA	2166
SB	PE	359
SB	PF	25604
SB	PG	2547154
SB	PH	9597
SB	PK	2195
SB	PL	131
SB	PR	235
SB	PS	491
SB	PT	522
SB	PY	823
SB	QA	3524
SB	RE	18126
SB	RO	374
SB	RS	280
SB	RW	4615
SB	SA	3197
SB	SB	398281862
SB	SC	207262
SB	SE	454
SB	SG	6360
SB	SI	613
SB	SK	159
SB	SL	17024
SB	SN	2533
SB	SR	16945
SB	ST	10592
SB	SV	465
SB	SZ	3985
SB	TD	2155
SB	TG	5762
SB	TH	271
SB	TJ	704
SB	TL	17521
SB	TN	1119
SB	TO	505891
SB	TR	311
SB	TT	4499
SB	TW	3043
SB	TZ	6361
SB	UA	188
SB	UG	6362
SB	US	942
SB	UY	366
SB	UZ	210
SB	VC	5734
SB	VN	554
SB	VU	8408301
SB	WS	427630
SB	XK	464
SB	YT	188937
SB	ZA	1831
SB	ZM	5649
SB	ZW	2608
SB	NA	2927
SC	AE	73415
SC	AG	43695
SC	AL	976
SC	AM	1336
SC	AO	4564
SC	AR	732
SC	AT	9146
SC	AU	30829
SC	AW	5221
SC	AZ	2599
SC	BA	855
SC	BB	34743
SC	BD	27986
SC	BE	10887
SC	BF	4224
SC	BG	3942
SC	BH	132738
SC	BI	7660
SC	BJ	17584
SC	BN	18724
SC	BO	458
SC	BR	964
SC	BS	15350
SC	BT	15076
SC	BW	40457
SC	BY	2848
SC	BZ	7711
SC	CA	11238
SC	CD	7511
SC	CF	12396
SC	CG	12462
SC	CH	32351
SC	CI	14766
SC	CL	1886
SC	CM	29230
SC	CO	706
SC	CR	1486
SC	CV	9544
SC	CW	4750
SC	CY	26461
SC	CZ	4437
SC	DE	6506
SC	DJ	31652
SC	DK	3297
SC	DO	7360
SC	DZ	1255
SC	EC	738
SC	EE	2453
SC	EG	2216
SC	ES	3687
SC	ET	6166
SC	FI	3675
SC	FJ	33503
SC	FR	12430
SC	GA	8451
SC	GB	26301
SC	GD	65122
SC	GE	1435
SC	GF	46411
SC	GH	25703
SC	GM	32755
SC	GN	23438
SC	GP	71167
SC	GQ	30086
SC	GR	6291
SC	GT	431
SC	GU	11000
SC	GW	10355
SC	GY	21439
SC	HK	5525
SC	HN	908
SC	HR	3167
SC	HT	119601
SC	HU	3983
SC	ID	2835
SC	IE	18974
SC	IM	14453
SC	IN	16060
SC	IS	4587
SC	IT	14291
SC	JE	23206
SC	JM	21669
SC	JO	3364
SC	JP	2496
SC	KE	147350
SC	KG	1785
SC	KH	1108
SC	KI	65708
SC	KM	259696
SC	KR	2509
SC	KW	33541
SC	KY	70961
SC	KZ	1251
SC	LA	585
SC	LB	8283
SC	LC	54767
SC	LK	187856
SC	LR	16514
SC	LS	12559
SC	LT	1187
SC	LU	10813
SC	LV	5457
SC	LY	1899
SC	MA	2290
SC	MD	1051
SC	ME	6260
SC	MG	522992
SC	MK	5970
SC	ML	4707
SC	MM	646
SC	MN	3608
SC	MO	18991
SC	MQ	77375
SC	MR	4076
SC	MT	66344
SC	MU	3066775
SC	MV	283259
SC	MW	12146
SC	MX	476
SC	MY	16160
SC	MZ	8407
SC	NC	44668
SC	NE	6372
SC	NG	10830
SC	NI	2498
SC	NL	5664
SC	NO	4062
SC	NP	98957
SC	NZ	16252
SC	OM	62467
SC	PA	1585
SC	PE	439
SC	PF	14334
SC	PG	7198
SC	PH	10611
SC	PK	2606
SC	PL	1854
SC	PR	1171
SC	PS	1903
SC	PT	5871
SC	PY	904
SC	QA	84256
SC	RE	220446
SC	RO	2086
SC	RS	4349
SC	RW	10879
SC	SA	19774
SC	SB	207262
SC	SC	1000000000
SC	SE	5129
SC	SG	20639
SC	SI	4497
SC	SK	6263
SC	SL	18679
SC	SN	17208
SC	SR	12581
SC	ST	41573
SC	SV	500
SC	SZ	13795
SC	TD	14249
SC	TG	19252
SC	TH	1645
SC	TJ	1193
SC	TL	2440
SC	TN	2938
SC	TO	9579
SC	TR	1070
SC	TT	14216
SC	TW	1216
SC	TZ	31763
SC	UA	3353
SC	UG	54981
SC	US	3113
SC	UY	969
SC	UZ	1677
SC	VC	31671
SC	VN	303
SC	VU	18638
SC	WS	9825
SC	XK	679
SC	YT	490311
SC	ZA	18371
SC	ZM	45723
SC	ZW	41880
SC	NA	19187
SE	AE	7698
SE	AG	4390
SE	AL	18225
SE	AM	6326
SE	AO	1296
SE	AR	1158
SE	AT	19719
SE	AU	12054
SE	AW	4604
SE	AZ	4173
SE	BA	59077
SE	BB	5632
SE	BD	1518
SE	BE	11386
SE	BF	636
SE	BG	9491
SE	BH	3556
SE	BI	14510
SE	BJ	679
SE	BN	1059
SE	BO	1908
SE	BR	837
SE	BS	2166
SE	BT	820
SE	BW	1468
SE	BY	4658
SE	BZ	1252
SE	CA	7745
SE	CD	2622
SE	CF	5269
SE	CG	1860
SE	CH	28832
SE	CI	1235
SE	CL	4070
SE	CM	3321
SE	CO	1275
SE	CR	2307
SE	CV	11154
SE	CW	2921
SE	CY	16804
SE	CZ	5290
SE	DE	18428
SE	DJ	39660
SE	DK	79504
SE	DO	1211
SE	DZ	761
SE	EC	966
SE	EE	32349
SE	EG	2100
SE	ES	7862
SE	ET	18698
SE	FI	80965
SE	FJ	978
SE	FR	5361
SE	GA	955
SE	GB	12994
SE	GD	4594
SE	GE	6576
SE	GF	1296
SE	GH	3099
SE	GM	67291
SE	GN	2794
SE	GP	2078
SE	GQ	2902
SE	GR	22650
SE	GT	461
SE	GU	1647
SE	GW	3397
SE	GY	833
SE	HK	3065
SE	HN	654
SE	HR	22271
SE	HT	374
SE	HU	10801
SE	ID	329
SE	IE	13129
SE	IM	9193
SE	IN	616
SE	IS	149337
SE	IT	6507
SE	JE	11964
SE	JM	2630
SE	JO	8201
SE	JP	1727
SE	KE	7102
SE	KG	2199
SE	KH	616
SE	KI	473
SE	KM	376
SE	KR	1251
SE	KW	3397
SE	KY	7573
SE	KZ	1086
SE	LA	739
SE	LB	29345
SE	LC	2747
SE	LK	2520
SE	LR	6257
SE	LS	198
SE	LT	32059
SE	LU	24223
SE	LV	30253
SE	LY	2564
SE	MA	2077
SE	MD	3573
SE	ME	39705
SE	MG	366
SE	MK	52514
SE	ML	1034
SE	MM	237
SE	MN	18073
SE	MO	2186
SE	MQ	1296
SE	MR	1210
SE	MT	48514
SE	MU	2312
SE	MV	2278
SE	MW	1215
SE	MX	541
SE	MY	977
SE	MZ	1221
SE	NC	1252
SE	NE	1969
SE	NG	1637
SE	NI	3510
SE	NL	18667
SE	NO	154159
SE	NP	949
SE	NZ	8929
SE	OM	2521
SE	PA	1296
SE	PE	1317
SE	PF	1373
SE	PG	308
SE	PH	1591
SE	PK	1842
SE	PL	14606
SE	PR	749
SE	PS	15163
SE	PT	7478
SE	PY	617
SE	QA	5974
SE	RE	891
SE	RO	14402
SE	RS	37306
SE	RW	7677
SE	SA	4031
SE	SB	454
SE	SC	5129
SE	SE	4801371
SE	SG	4799
SE	SI	15076
SE	SK	4339
SE	SL	8167
SE	SN	3075
SE	SR	812
SE	ST	1044
SE	SV	2244
SE	SZ	1179
SE	TD	2235
SE	TG	1674
SE	TH	3882
SE	TJ	3244
SE	TL	362
SE	TN	4232
SE	TO	2108
SE	TR	5551
SE	TT	2358
SE	TW	830
SE	TZ	2762
SE	UA	3885
SE	UG	14537
SE	US	4226
SE	UY	2747
SE	UZ	3610
SE	VC	2609
SE	VN	974
SE	VU	473
SE	WS	561
SE	XK	69796
SE	YT	648
SE	ZA	1358
SE	ZM	2135
SE	ZW	1916
SE	NA	2375
SG	AE	39914
SG	AG	2342
SG	AL	810
SG	AM	651
SG	AO	517
SG	AR	483
SG	AT	3605
SG	AU	46236
SG	AW	2750
SG	AZ	853
SG	BA	654
SG	BB	2678
SG	BD	55157
SG	BE	3405
SG	BF	363
SG	BG	1484
SG	BH	42527
SG	BI	437
SG	BJ	574
SG	BN	119930
SG	BO	313
SG	BR	474
SG	BS	3944
SG	BT	10045
SG	BW	1036
SG	BY	1100
SG	BZ	1051
SG	CA	11209
SG	CD	396
SG	CF	980
SG	CG	568
SG	CH	11787
SG	CI	492
SG	CL	601
SG	CM	477
SG	CO	455
SG	CR	911
SG	CV	553
SG	CW	2635
SG	CY	8155
SG	CZ	1497
SG	DE	3894
SG	DJ	778
SG	DK	5908
SG	DO	573
SG	DZ	457
SG	EC	368
SG	EE	2717
SG	EG	618
SG	ES	2045
SG	ET	497
SG	FI	4451
SG	FJ	3291
SG	FR	3544
SG	GA	631
SG	GB	12043
SG	GD	1561
SG	GE	701
SG	GF	862
SG	GH	1167
SG	GM	1355
SG	GN	557
SG	GP	957
SG	GQ	1110
SG	GR	3259
SG	GT	252
SG	GU	19601
SG	GW	686
SG	GY	1187
SG	HK	73508
SG	HN	380
SG	HR	1843
SG	HT	456
SG	HU	1550
SG	ID	19912
SG	IE	10564
SG	IM	11647
SG	IN	11074
SG	IS	4878
SG	IT	2891
SG	JE	11374
SG	JM	1271
SG	JO	1650
SG	JP	12319
SG	KE	988
SG	KG	798
SG	KH	6279
SG	KI	3106
SG	KM	270
SG	KR	10673
SG	KW	33086
SG	KY	23284
SG	KZ	949
SG	LA	4177
SG	LB	3940
SG	LC	2141
SG	LK	20061
SG	LR	1421
SG	LS	299
SG	LT	1466
SG	LU	9667
SG	LV	1529
SG	LY	849
SG	MA	832
SG	MD	523
SG	ME	1785
SG	MG	637
SG	MK	1445
SG	ML	453
SG	MM	48892
SG	MN	4920
SG	MO	73713
SG	MQ	1007
SG	MR	386
SG	MT	9281
SG	MU	10337
SG	MV	55495
SG	MW	531
SG	MX	410
SG	MY	313120
SG	MZ	550
SG	NC	2278
SG	NE	590
SG	NG	910
SG	NI	369
SG	NL	6247
SG	NO	6694
SG	NP	5206
SG	NZ	30762
SG	OM	32955
SG	PA	986
SG	PE	421
SG	PF	2480
SG	PG	8667
SG	PH	42062
SG	PK	2071
SG	PL	970
SG	PR	876
SG	PS	473
SG	PT	2517
SG	PY	465
SG	QA	45397
SG	RE	1220
SG	RO	1203
SG	RS	1415
SG	RW	906
SG	SA	22634
SG	SB	6360
SG	SC	20639
SG	SE	4799
SG	SG	5680160
SG	SI	2187
SG	SK	1075
SG	SL	1604
SG	SN	468
SG	SR	1744
SG	ST	457
SG	SV	300
SG	SZ	837
SG	TD	514
SG	TG	1103
SG	TH	10557
SG	TJ	602
SG	TL	8507
SG	TN	746
SG	TO	1761
SG	TR	707
SG	TT	2187
SG	TW	33413
SG	TZ	795
SG	UA	701
SG	UG	1434
SG	US	5439
SG	UY	670
SG	UZ	1027
SG	VC	1255
SG	VN	8144
SG	VU	1546
SG	WS	1445
SG	XK	566
SG	YT	319
SG	ZA	1117
SG	ZM	737
SG	ZW	851
SG	NA	1123
SI	AE	3266
SI	AG	1780
SI	AL	20086
SI	AM	1421
SI	AO	470
SI	AR	1464
SI	AT	203875
SI	AU	6722
SI	AW	3436
SI	AZ	1269
SI	BA	1392270
SI	BB	1993
SI	BD	300
SI	BE	13672
SI	BF	712
SI	BG	17077
SI	BH	1138
SI	BI	370
SI	BJ	2255
SI	BN	920
SI	BO	387
SI	BR	637
SI	BS	1842
SI	BT	634
SI	BW	437
SI	BY	5938
SI	BZ	3832
SI	CA	4409
SI	CD	312
SI	CF	714
SI	CG	629
SI	CH	77995
SI	CI	595
SI	CL	996
SI	CM	783
SI	CO	608
SI	CR	1132
SI	CV	3143
SI	CW	2204
SI	CY	12213
SI	CZ	14363
SI	DE	30803
SI	DJ	331
SI	DK	10455
SI	DO	1969
SI	DZ	746
SI	EC	535
SI	EE	11211
SI	EG	670
SI	ES	6288
SI	ET	397
SI	FI	9843
SI	FJ	705
SI	FR	4753
SI	GA	1001
SI	GB	7130
SI	GD	1339
SI	GE	2476
SI	GF	838
SI	GH	1161
SI	GM	8020
SI	GN	438
SI	GP	1275
SI	GQ	1073
SI	GR	8464
SI	GT	299
SI	GU	954
SI	GW	1415
SI	GY	435
SI	HK	1251
SI	HN	262
SI	HR	564604
SI	HT	332
SI	HU	16072
SI	ID	409
SI	IE	10238
SI	IM	3747
SI	IN	243
SI	IS	27578
SI	IT	18713
SI	JE	6094
SI	JM	1586
SI	JO	928
SI	JP	1024
SI	KE	778
SI	KG	789
SI	KH	354
SI	KI	462
SI	KM	683
SI	KR	719
SI	KW	1042
SI	KY	9585
SI	KZ	1176
SI	LA	187
SI	LB	1541
SI	LC	1678
SI	LK	765
SI	LR	954
SI	LS	243
SI	LT	7392
SI	LU	53951
SI	LV	9565
SI	LY	419
SI	MA	1492
SI	MD	3844
SI	ME	304962
SI	MG	952
SI	MK	551446
SI	ML	561
SI	MM	91
SI	MN	785
SI	MO	1792
SI	MQ	1106
SI	MR	281
SI	MT	39862
SI	MU	2265
SI	MV	5506
SI	MW	380
SI	MX	548
SI	MY	577
SI	MZ	359
SI	NC	1541
SI	NE	495
SI	NG	661
SI	NI	487
SI	NL	14254
SI	NO	11386
SI	NP	535
SI	NZ	7509
SI	OM	1066
SI	PA	896
SI	PE	499
SI	PF	2307
SI	PG	315
SI	PH	578
SI	PK	520
SI	PL	4800
SI	PR	932
SI	PS	939
SI	PT	7742
SI	PY	706
SI	QA	2510
SI	RE	1232
SI	RO	5695
SI	RS	324879
SI	RW	958
SI	SA	541
SI	SB	613
SI	SC	4497
SI	SE	15076
SI	SG	2187
SI	SI	52151605
SI	SK	16882
SI	SL	1422
SI	SN	639
SI	SR	622
SI	ST	412
SI	SV	329
SI	SZ	309
SI	TD	382
SI	TG	885
SI	TH	628
SI	TJ	742
SI	TL	241
SI	TN	1977
SI	TO	272
SI	TR	1560
SI	TT	1228
SI	TW	568
SI	TZ	587
SI	UA	4255
SI	UG	1092
SI	US	2566
SI	UY	1184
SI	UZ	892
SI	VC	1117
SI	VN	160
SI	VU	571
SI	WS	200
SI	XK	278113
SI	YT	386
SI	ZA	546
SI	ZM	504
SI	ZW	438
SI	NA	740
SK	AE	2107
SK	AG	762
SK	AL	5343
SK	AM	1428
SK	AO	458
SK	AR	556
SK	AT	88098
SK	AU	2972
SK	AW	1800
SK	AZ	1029
SK	BA	13075
SK	BB	919
SK	BD	195
SK	BE	7783
SK	BF	291
SK	BG	14968
SK	BH	1323
SK	BI	341
SK	BJ	1407
SK	BN	443
SK	BO	306
SK	BR	380
SK	BS	628
SK	BT	233
SK	BW	252
SK	BY	4053
SK	BZ	432
SK	CA	3298
SK	CD	243
SK	CF	315
SK	CG	452
SK	CH	40245
SK	CI	415
SK	CL	438
SK	CM	510
SK	CO	358
SK	CR	731
SK	CV	2819
SK	CW	844
SK	CY	19105
SK	CZ	378396
SK	DE	13915
SK	DJ	487
SK	DK	9560
SK	DO	572
SK	DZ	1851
SK	EC	378
SK	EE	5398
SK	EG	558
SK	ES	3725
SK	ET	210
SK	FI	4458
SK	FJ	254
SK	FR	2705
SK	GA	347
SK	GB	19739
SK	GD	631
SK	GE	4129
SK	GF	1034
SK	GH	627
SK	GM	1656
SK	GN	399
SK	GP	744
SK	GQ	401
SK	GR	6795
SK	GT	243
SK	GU	393
SK	GW	987
SK	GY	376
SK	HK	688
SK	HN	320
SK	HR	16732
SK	HT	240
SK	HU	108419
SK	ID	296
SK	IE	27681
SK	IM	10886
SK	IN	170
SK	IS	19785
SK	IT	5498
SK	JE	6030
SK	JM	864
SK	JO	502
SK	JP	630
SK	KE	512
SK	KG	1123
SK	KH	137
SK	KI	563
SK	KM	160
SK	KR	630
SK	KW	656
SK	KY	4423
SK	KZ	955
SK	LA	315
SK	LB	1017
SK	LC	774
SK	LK	451
SK	LR	424
SK	LS	142
SK	LT	4727
SK	LU	14924
SK	LV	6725
SK	LY	458
SK	MA	2077
SK	MD	2947
SK	ME	20463
SK	MG	400
SK	MK	38061
SK	ML	398
SK	MM	62
SK	MN	1058
SK	MO	954
SK	MQ	1039
SK	MR	254
SK	MT	18842
SK	MU	1242
SK	MV	1113
SK	MW	165
SK	MX	400
SK	MY	364
SK	MZ	271
SK	NC	581
SK	NE	385
SK	NG	405
SK	NI	371
SK	NL	10177
SK	NO	10133
SK	NP	185
SK	NZ	2613
SK	OM	677
SK	PA	585
SK	PE	314
SK	PF	1130
SK	PG	205
SK	PH	321
SK	PK	429
SK	PL	7724
SK	PR	453
SK	PS	732
SK	PT	3366
SK	PY	382
SK	QA	1061
SK	RE	658
SK	RO	11459
SK	RS	63436
SK	RW	304
SK	SA	418
SK	SB	159
SK	SC	6263
SK	SE	4339
SK	SG	1075
SK	SI	16882
SK	SK	11262691
SK	SL	611
SK	SN	438
SK	SR	866
SK	ST	462
SK	SV	264
SK	SZ	349
SK	TD	455
SK	TG	524
SK	TH	318
SK	TJ	856
SK	TL	250
SK	TN	2796
SK	TO	937
SK	TR	897
SK	TT	559
SK	TW	498
SK	TZ	337
SK	UA	13998
SK	UG	585
SK	US	1346
SK	UY	628
SK	UZ	692
SK	VC	470
SK	VN	1361
SK	VU	154
SK	WS	209
SK	XK	7471
SK	YT	327
SK	ZA	288
SK	ZM	294
SK	ZW	346
SK	NA	436
SL	AE	37599
SL	AG	27443
SL	AL	1929
SL	AM	994
SL	AO	48499
SL	AR	1284
SL	AT	2301
SL	AU	11117
SL	AW	3402
SL	AZ	3515
SL	BA	1333
SL	BB	11179
SL	BD	3921
SL	BE	16366
SL	BF	60760
SL	BG	1294
SL	BH	6360
SL	BI	96608
SL	BJ	58850
SL	BN	1734
SL	BO	1321
SL	BR	2492
SL	BS	17227
SL	BT	1372
SL	BW	297323
SL	BY	2368
SL	BZ	7014
SL	CA	6350
SL	CD	44815
SL	CF	52999
SL	CG	70270
SL	CH	3902
SL	CI	96920
SL	CL	1549
SL	CM	45552
SL	CO	2313
SL	CR	2489
SL	CV	44075
SL	CW	4199
SL	CY	63583
SL	CZ	682
SL	DE	11285
SL	DJ	13655
SL	DK	3301
SL	DO	14753
SL	DZ	14931
SL	EC	1651
SL	EE	1583
SL	EG	6335
SL	ES	4788
SL	ET	8726
SL	FI	3684
SL	FJ	5294
SL	FR	9469
SL	GA	60195
SL	GB	23840
SL	GD	27219
SL	GE	1487
SL	GF	23438
SL	GH	140553
SL	GM	1650750
SL	GN	1279935
SL	GP	4846
SL	GQ	63258
SL	GR	9757
SL	GT	1460
SL	GU	1425
SL	GW	323519
SL	GY	20837
SL	HK	934
SL	HN	3085
SL	HR	989
SL	HT	40664
SL	HU	808
SL	ID	2291
SL	IE	5225
SL	IM	1094
SL	IN	2069
SL	IS	6334
SL	IT	9239
SL	JE	2042
SL	JM	40338
SL	JO	3284
SL	JP	638
SL	KE	75364
SL	KG	1406
SL	KH	1524
SL	KI	6159
SL	KM	19054
SL	KR	1232
SL	KW	86829
SL	KY	11332
SL	KZ	3022
SL	LA	952
SL	LB	50203
SL	LC	21031
SL	LK	3819
SL	LR	4101021
SL	LS	53398
SL	LT	690
SL	LU	6238
SL	LV	1202
SL	LY	17040
SL	MA	11371
SL	MD	1105
SL	ME	2082
SL	MG	41328
SL	MK	2404
SL	ML	140089
SL	MM	569
SL	MN	682
SL	MO	625
SL	MQ	5634
SL	MR	110151
SL	MT	27129
SL	MU	4386
SL	MV	5628
SL	MW	59359
SL	MX	1329
SL	MY	2283
SL	MZ	160014
SL	NC	769
SL	NE	101345
SL	NG	59550
SL	NI	3720
SL	NL	14823
SL	NO	4356
SL	NP	1744
SL	NZ	1214
SL	OM	83028
SL	PA	2796
SL	PE	1278
SL	PF	708
SL	PG	58754
SL	PH	3099
SL	PK	5653
SL	PL	675
SL	PR	1478
SL	PS	2378
SL	PT	4214
SL	PY	3067
SL	QA	23504
SL	RE	2287
SL	RO	1862
SL	RS	1529
SL	RW	62395
SL	SA	7521
SL	SB	17024
SL	SC	18679
SL	SE	8167
SL	SG	1604
SL	SI	1422
SL	SK	611
SL	SL	98216967
SL	SN	181490
SL	SR	14984
SL	ST	111407
SL	SV	1766
SL	SZ	65058
SL	TD	33063
SL	TG	78891
SL	TH	490
SL	TJ	3614
SL	TL	2797
SL	TN	7073
SL	TO	6458
SL	TR	5262
SL	TT	13444
SL	TW	410
SL	TZ	85209
SL	UA	2600
SL	UG	104427
SL	US	14418
SL	UY	1970
SL	UZ	1865
SL	VC	22348
SL	VN	434
SL	VU	6997
SL	WS	5056
SL	XK	2372
SL	YT	8932
SL	ZA	32519
SL	ZM	93282
SL	ZW	46116
SL	NA	42440
SN	AE	5637
SN	AG	6330
SN	AL	1077
SN	AM	418
SN	AO	24608
SN	AR	2057
SN	AT	1631
SN	AU	462
SN	AW	1327
SN	AZ	855
SN	BA	574
SN	BB	3133
SN	BD	1077
SN	BE	15592
SN	BF	154555
SN	BG	545
SN	BH	2568
SN	BI	17716
SN	BJ	73491
SN	BN	453
SN	BO	599
SN	BR	2214
SN	BS	4696
SN	BT	394
SN	BW	38078
SN	BY	884
SN	BZ	2500
SN	CA	7664
SN	CD	36745
SN	CF	323662
SN	CG	316286
SN	CH	10716
SN	CI	170101
SN	CL	631
SN	CM	65023
SN	CO	863
SN	CR	998
SN	CV	170092
SN	CW	2194
SN	CY	5056
SN	CZ	441
SN	DE	3859
SN	DJ	122211
SN	DK	1229
SN	DO	3228
SN	DZ	3707
SN	EC	816
SN	EE	565
SN	EG	2056
SN	ES	28479
SN	ET	1964
SN	FI	2136
SN	FJ	915
SN	FR	51257
SN	GA	490011
SN	GB	2618
SN	GD	6061
SN	GE	598
SN	GF	27924
SN	GH	18549
SN	GM	1239860
SN	GN	1022588
SN	GP	14898
SN	GQ	184981
SN	GR	2363
SN	GT	603
SN	GU	594
SN	GW	1109020
SN	GY	5990
SN	HK	420
SN	HN	1253
SN	HR	572
SN	HT	19218
SN	HU	482
SN	ID	727
SN	IE	947
SN	IM	236
SN	IN	477
SN	IS	2935
SN	IT	34652
SN	JE	503
SN	JM	11242
SN	JO	1677
SN	JP	1052
SN	KE	18588
SN	KG	547
SN	KH	723
SN	KI	1443
SN	KM	177636
SN	KR	761
SN	KW	3152
SN	KY	2966
SN	KZ	486
SN	LA	798
SN	LB	6743
SN	LC	4960
SN	LK	742
SN	LR	98972
SN	LS	18739
SN	LT	331
SN	LU	32198
SN	LV	507
SN	LY	6595
SN	MA	31267
SN	MD	510
SN	ME	1373
SN	MG	20455
SN	MK	817
SN	ML	364539
SN	MM	216
SN	MN	290
SN	MO	496
SN	MQ	12058
SN	MR	1176186
SN	MT	13857
SN	MU	3542
SN	MV	1253
SN	MW	5608
SN	MX	517
SN	MY	545
SN	MZ	18529
SN	NC	2934
SN	NE	145158
SN	NG	12880
SN	NI	1176
SN	NL	2091
SN	NO	1432
SN	NP	447
SN	NZ	304
SN	OM	2752
SN	PA	1211
SN	PE	526
SN	PF	2218
SN	PG	3268
SN	PH	757
SN	PK	1573
SN	PL	331
SN	PR	531
SN	PS	1104
SN	PT	12194
SN	PY	1491
SN	QA	4012
SN	RE	8524
SN	RO	896
SN	RS	706
SN	RW	10779
SN	SA	3575
SN	SB	2533
SN	SC	17208
SN	SE	3075
SN	SG	468
SN	SI	639
SN	SK	438
SN	SL	181490
SN	SN	16116889
SN	SR	8200
SN	ST	77124
SN	SV	651
SN	SZ	23605
SN	TD	136109
SN	TG	95897
SN	TH	373
SN	TJ	1036
SN	TL	780
SN	TN	6038
SN	TO	1266
SN	TR	2154
SN	TT	3082
SN	TW	183
SN	TZ	18660
SN	UA	672
SN	UG	24267
SN	US	3007
SN	UY	913
SN	UZ	627
SN	VC	5643
SN	VN	261
SN	VU	1997
SN	WS	740
SN	XK	1082
SN	YT	43544
SN	ZA	13084
SN	ZM	23684
SN	ZW	7230
SN	NA	25005
SR	AE	2834
SR	AG	533515
SR	AL	752
SR	AM	357
SR	AO	7813
SR	AR	1138
SR	AT	759
SR	AU	1249
SR	AW	1159745
SR	AZ	580
SR	BA	469
SR	BB	358812
SR	BD	1008
SR	BE	103514
SR	BF	3837
SR	BG	972
SR	BH	2229
SR	BI	2657
SR	BJ	10832
SR	BN	2287
SR	BO	1451
SR	BR	14887
SR	BS	431191
SR	BT	591
SR	BW	4197
SR	BY	674
SR	BZ	295782
SR	CA	4421
SR	CD	10434
SR	CF	7524
SR	CG	13426
SR	CH	2025
SR	CI	7394
SR	CL	6750
SR	CM	7698
SR	CO	4154
SR	CR	2715
SR	CV	4483
SR	CW	1327888
SR	CY	4532
SR	CZ	807
SR	DE	1166
SR	DJ	2314
SR	DK	641
SR	DO	76533
SR	DZ	1063
SR	EC	3074
SR	EE	523
SR	EG	710
SR	ES	2704
SR	ET	1023
SR	FI	627
SR	FJ	240960
SR	FR	28706
SR	GA	10729
SR	GB	1827
SR	GD	790352
SR	GE	631
SR	GF	15774849
SR	GH	8695
SR	GM	11651
SR	GN	4848
SR	GP	332805
SR	GQ	12014
SR	GR	1684
SR	GT	1237
SR	GU	74294
SR	GW	5220
SR	GY	3378418
SR	HK	2439
SR	HN	3680
SR	HR	802
SR	HT	309465
SR	HU	516
SR	ID	2359
SR	IE	1258
SR	IM	513
SR	IN	991
SR	IS	1117
SR	IT	1342
SR	JE	634
SR	JM	667525
SR	JO	939
SR	JP	382
SR	KE	4955
SR	KG	279
SR	KH	477
SR	KI	11795
SR	KM	7159
SR	KR	810
SR	KW	2021
SR	KY	80824
SR	KZ	280
SR	LA	913
SR	LB	1835
SR	LC	461312
SR	LK	4168
SR	LR	21305
SR	LS	4051
SR	LT	322
SR	LU	1653
SR	LV	664
SR	LY	570
SR	MA	1940
SR	MD	332
SR	ME	1035
SR	MG	4172
SR	MK	816
SR	ML	6872
SR	MM	235
SR	MN	361
SR	MO	2111
SR	MQ	1125534
SR	MR	4281
SR	MT	2847
SR	MU	45559
SR	MV	2048
SR	MW	2568
SR	MX	1153
SR	MY	2994
SR	MZ	5213
SR	NC	2266
SR	NE	4538
SR	NG	4929
SR	NI	2961
SR	NL	543534
SR	NO	830
SR	NP	786
SR	NZ	3164
SR	OM	1778
SR	PA	7328
SR	PE	2034
SR	PF	4276
SR	PG	18540
SR	PH	2733
SR	PK	1559
SR	PL	323
SR	PR	3024
SR	PS	533
SR	PT	2287
SR	PY	2859
SR	QA	2863
SR	RE	5464
SR	RO	823
SR	RS	4008
SR	RW	2783
SR	SA	1718
SR	SB	16945
SR	SC	12581
SR	SE	812
SR	SG	1744
SR	SI	622
SR	SK	866
SR	SL	14984
SR	SN	8200
SR	SR	191508788
SR	ST	6836
SR	SV	1291
SR	SZ	3765
SR	TD	3192
SR	TG	12565
